,cross_val,is_stand,fold,k,weight,metric,acc,f1
364,StratifiedKFold,True,2,5,mma,euclidean,0.7278645833333334,0.6873196780211048
365,StratifiedKFold,True,2,5,mma,manhattan,0.7174479166666667,0.6743325447195574
366,StratifiedKFold,True,2,6,uniform,euclidean,0.7135416666666666,0.6416759201011559
367,StratifiedKFold,True,2,6,uniform,manhattan,0.73046875,0.661327776906215
368,StratifiedKFold,True,2,6,distance,euclidean,0.7330729166666666,0.6935234798177072
369,StratifiedKFold,True,2,6,distance,manhattan,0.7135416666666667,0.6679303085910089
370,StratifiedKFold,True,2,6,mma,euclidean,0.7513020833333334,0.7152186812135133
371,StratifiedKFold,True,2,6,mma,manhattan,0.7278645833333333,0.6810497191416693
372,StratifiedKFold,True,2,7,uniform,euclidean,0.7213541666666667,0.676113447284849
373,StratifiedKFold,True,2,7,uniform,manhattan,0.71484375,0.6671446808096858
374,StratifiedKFold,True,2,7,distance,euclidean,0.73828125,0.69779608304674
375,StratifiedKFold,True,2,7,distance,manhattan,0.7317708333333333,0.6848502582775732
376,StratifiedKFold,True,2,7,mma,euclidean,0.73828125,0.6944220808480064
377,StratifiedKFold,True,2,7,mma,manhattan,0.75390625,0.7143048368201025
378,StratifiedKFold,True,2,8,uniform,euclidean,0.7317708333333334,0.6674699022346201
379,StratifiedKFold,True,2,8,uniform,manhattan,0.7109375,0.6249207085961311
380,StratifiedKFold,True,2,8,distance,euclidean,0.7291666666666667,0.6816728148778755
381,StratifiedKFold,True,2,8,distance,manhattan,0.7421875,0.7025624888392668
382,StratifiedKFold,True,2,8,mma,euclidean,0.7135416666666667,0.671553879600506
383,StratifiedKFold,True,2,8,mma,manhattan,0.7434895833333333,0.7023900109974253
384,StratifiedKFold,True,2,9,uniform,euclidean,0.7278645833333333,0.677038864611962
385,StratifiedKFold,True,2,9,uniform,manhattan,0.7291666666666667,0.6728993343114512
386,StratifiedKFold,True,2,9,distance,euclidean,0.71484375,0.669155697352348
387,StratifiedKFold,True,2,9,distance,manhattan,0.75390625,0.7106186782951661
388,StratifiedKFold,True,2,9,mma,euclidean,0.7369791666666667,0.6946158530138065
389,StratifiedKFold,True,2,9,mma,manhattan,0.7317708333333333,0.6811531113207091
390,StratifiedKFold,True,2,10,uniform,euclidean,0.7291666666666666,0.6623360054607463
391,StratifiedKFold,True,2,10,uniform,manhattan,0.7330729166666666,0.6663862102419564
392,StratifiedKFold,True,2,10,distance,euclidean,0.7630208333333333,0.7219436674261075
393,StratifiedKFold,True,2,10,distance,manhattan,0.7330729166666667,0.6860980727292503
394,StratifiedKFold,True,2,10,mma,euclidean,0.7395833333333333,0.6970076407509439
395,StratifiedKFold,True,2,10,mma,manhattan,0.734375,0.6800813651210853
396,StratifiedKFold,True,2,15,uniform,euclidean,0.7213541666666666,0.6609766861774509
397,StratifiedKFold,True,2,15,uniform,manhattan,0.7330729166666667,0.6698158917633378
398,StratifiedKFold,True,2,15,distance,euclidean,0.7434895833333333,0.695264301206304
399,StratifiedKFold,True,2,15,distance,manhattan,0.7552083333333334,0.7096203504493449
400,StratifiedKFold,True,2,15,mma,euclidean,0.7265625,0.6673198636322047
401,StratifiedKFold,True,2,15,mma,manhattan,0.7447916666666667,0.69409191881102
402,StratifiedKFold,True,2,20,uniform,euclidean,0.7486979166666666,0.6851708341159765
403,StratifiedKFold,True,2,20,uniform,manhattan,0.76171875,0.6970283539620281
404,StratifiedKFold,True,2,20,distance,euclidean,0.7526041666666667,0.7021846324657937
405,StratifiedKFold,True,2,20,distance,manhattan,0.75,0.6923230705746986
406,StratifiedKFold,True,2,20,mma,euclidean,0.75390625,0.701656314114709
407,StratifiedKFold,True,2,20,mma,manhattan,0.7473958333333334,0.6891095259516312
408,StratifiedKFold,True,2,25,uniform,euclidean,0.74609375,0.6829126443303443
409,StratifiedKFold,True,2,25,uniform,manhattan,0.7513020833333333,0.6914565139779337
410,StratifiedKFold,True,2,25,distance,euclidean,0.76171875,0.7082128518805375
411,StratifiedKFold,True,2,25,distance,manhattan,0.7565104166666666,0.6940115726097789
412,StratifiedKFold,True,2,25,mma,euclidean,0.7513020833333333,0.6922045165887
413,StratifiedKFold,True,2,25,mma,manhattan,0.7526041666666667,0.7009639535193201
414,StratifiedKFold,True,2,30,uniform,euclidean,0.7408854166666667,0.6701092997891811
415,StratifiedKFold,True,2,30,uniform,manhattan,0.7513020833333333,0.6767984852237238
416,StratifiedKFold,True,2,30,distance,euclidean,0.7643229166666667,0.7047647504712475
417,StratifiedKFold,True,2,30,distance,manhattan,0.7317708333333333,0.6545477541628542
418,StratifiedKFold,True,2,30,mma,euclidean,0.7434895833333333,0.6824735062526645
419,StratifiedKFold,True,2,30,mma,manhattan,0.75,0.6903107441807133
420,StratifiedKFold,True,3,1,uniform,euclidean,0.7200543682129142,0.6889970191273989
421,StratifiedKFold,True,3,1,uniform,manhattan,0.7030558376885125,0.6695111678790674
422,StratifiedKFold,True,3,1,distance,euclidean,0.7057465317514814,0.6679944378470823
423,StratifiedKFold,True,3,1,distance,manhattan,0.7031067010948349,0.6679153373547363
424,StratifiedKFold,True,3,1,mma,euclidean,0.701885959474581,0.666809930817713
425,StratifiedKFold,True,3,1,mma,manhattan,0.6770953140497444,0.6420165277949759
426,StratifiedKFold,True,3,2,uniform,euclidean,0.7044291695277333,0.6193460926838605
427,StratifiedKFold,True,3,2,uniform,manhattan,0.7108937892601918,0.6223932344525139
428,StratifiedKFold,True,3,2,distance,euclidean,0.7173941524567026,0.6824515235497931
429,StratifiedKFold,True,3,2,distance,manhattan,0.6692623892131431,0.6272016889845559
430,StratifiedKFold,True,3,2,mma,euclidean,0.7109498383497368,0.6769045863142836
431,StratifiedKFold,True,3,2,mma,manhattan,0.6939766401859058,0.6611731073942869
432,StratifiedKFold,True,3,3,uniform,euclidean,0.742291630903334,0.7113532483864585
433,StratifiedKFold,True,3,3,uniform,manhattan,0.7108888817362223,0.6650214178314755
434,StratifiedKFold,True,3,3,distance,euclidean,0.7109191613577986,0.6728855798145089
435,StratifiedKFold,True,3,3,distance,manhattan,0.6888549931970194,0.6434971905726301
436,StratifiedKFold,True,3,3,mma,euclidean,0.7356437836970067,0.7012084170227404
437,StratifiedKFold,True,3,3,mma,manhattan,0.7188183079652094,0.6779232293484041
438,StratifiedKFold,True,3,4,uniform,euclidean,0.7448097072810966,0.679241354541072
439,StratifiedKFold,True,3,4,uniform,manhattan,0.6991699330510415,0.620050211955883
440,StratifiedKFold,True,3,4,distance,euclidean,0.7239657244220645,0.6839120030652492
441,StratifiedKFold,True,3,4,distance,manhattan,0.7123436744996312,0.6720879590364496
442,StratifiedKFold,True,3,4,mma,euclidean,0.7278313631710791,0.6873777551587376
443,StratifiedKFold,True,3,4,mma,manhattan,0.7083913891432059,0.6651936374164628
444,StratifiedKFold,True,3,5,uniform,euclidean,0.7369408800322983,0.7001563249728483
445,StratifiedKFold,True,3,5,uniform,manhattan,0.7147848001068131,0.6696028131409487
446,StratifiedKFold,True,3,5,distance,euclidean,0.7291434602375321,0.6901429614837943
447,StratifiedKFold,True,3,5,distance,manhattan,0.7005837966671753,0.6500002708461908
448,StratifiedKFold,True,3,5,mma,euclidean,0.7343163680031026,0.6913354834799679
449,StratifiedKFold,True,3,5,mma,manhattan,0.7161427735815468,0.6742651601737866
450,StratifiedKFold,True,3,6,uniform,euclidean,0.7265445587281605,0.6730906481321917
451,StratifiedKFold,True,3,6,uniform,manhattan,0.7239248350118257,0.6556161858704173
452,StratifiedKFold,True,3,6,distance,euclidean,0.7344080413455915,0.6969189927258331
453,StratifiedKFold,True,3,6,distance,manhattan,0.7487358655362275,0.7054745907542745
454,StratifiedKFold,True,3,6,mma,euclidean,0.721407354689606,0.6781193992505915
455,StratifiedKFold,True,3,6,mma,manhattan,0.713599881424684,0.6695226779350254
456,StratifiedKFold,True,3,7,uniform,euclidean,0.7292147484804558,0.6865110502755776
457,StratifiedKFold,True,3,7,uniform,manhattan,0.7344334134431982,0.6916418605749753
458,StratifiedKFold,True,3,7,distance,euclidean,0.733049908922713,0.693171727809476
459,StratifiedKFold,True,3,7,distance,manhattan,0.7409336574286005,0.6984367839060965
460,StratifiedKFold,True,3,7,mma,euclidean,0.7213309999745683,0.6811268579073184
461,StratifiedKFold,True,3,7,mma,manhattan,0.7226737740329595,0.6776964649315467
462,StratifiedKFold,True,3,8,uniform,euclidean,0.714881539921416,0.6512712522829791
463,StratifiedKFold,True,3,8,uniform,manhattan,0.7331210779545281,0.6694093458869692
464,StratifiedKFold,True,3,8,distance,euclidean,0.7343925240329595,0.6965515801196405
465,StratifiedKFold,True,3,8,distance,manhattan,0.7318087822028941,0.687072562071912
466,StratifiedKFold,True,3,8,mma,euclidean,0.7291129819307749,0.6863539441210579
467,StratifiedKFold,True,3,8,mma,manhattan,0.7382735608834974,0.6966902380338346
468,StratifiedKFold,True,3,9,uniform,euclidean,0.7200033458584472,0.6727956969388141
469,StratifiedKFold,True,3,9,uniform,manhattan,0.7201153645634648,0.6702965736332124
470,StratifiedKFold,True,3,9,distance,euclidean,0.7343875370349178,0.6901617930802073
471,StratifiedKFold,True,3,9,distance,manhattan,0.7213564912832837,0.6708411000874915
472,StratifiedKFold,True,3,9,mma,euclidean,0.7460708217301187,0.7097099480540143
473,StratifiedKFold,True,3,9,mma,manhattan,0.7434666550634521,0.7024932937661474
474,StratifiedKFold,True,3,10,uniform,euclidean,0.7278872533124794,0.66666658050009
475,StratifiedKFold,True,3,10,uniform,manhattan,0.7447788713410137,0.6800810858065842
476,StratifiedKFold,True,3,10,distance,euclidean,0.7343772848795809,0.6897528314237813
477,StratifiedKFold,True,3,10,distance,manhattan,0.7370221820083416,0.691142391914452
478,StratifiedKFold,True,3,10,mma,euclidean,0.7278618414778363,0.6820589430932934
479,StratifiedKFold,True,3,10,mma,manhattan,0.735628743228809,0.69037560304451
480,StratifiedKFold,True,3,15,uniform,euclidean,0.7512740488543017,0.7031409647201119
481,StratifiedKFold,True,3,15,uniform,manhattan,0.7473680770135551,0.6971699701291808
482,StratifiedKFold,True,3,15,distance,euclidean,0.7539191049312073,0.7081734595567268
483,StratifiedKFold,True,3,15,distance,manhattan,0.7434919476869866,0.6931513350195916
484,StratifiedKFold,True,3,15,mma,euclidean,0.7591173053203123,0.7152722704618281
485,StratifiedKFold,True,3,15,mma,manhattan,0.7513096731072455,0.7041494447944353
486,StratifiedKFold,True,3,20,uniform,euclidean,0.7461318578177055,0.6871739909294262
487,StratifiedKFold,True,3,20,uniform,manhattan,0.753868241524885,0.6917756275838632
488,StratifiedKFold,True,3,20,distance,euclidean,0.7500483202360062,0.7013865753816597
489,StratifiedKFold,True,3,20,distance,manhattan,0.7616146787022202,0.7140520050495891
490,StratifiedKFold,True,3,20,mma,euclidean,0.7512793140115969,0.7033745525910781
491,StratifiedKFold,True,3,20,mma,manhattan,0.7499363412680248,0.696708626879325
492,StratifiedKFold,True,3,25,uniform,euclidean,0.7356489693802294,0.6769995578939311
493,StratifiedKFold,True,3,25,uniform,manhattan,0.7513758154039826,0.692225607069043
494,StratifiedKFold,True,3,25,distance,euclidean,0.7512538624399177,0.7002612459268807
495,StratifiedKFold,True,3,25,distance,manhattan,0.7473933696370896,0.6885355881369803
496,StratifiedKFold,True,3,25,mma,euclidean,0.7551498205475445,0.7014716528654349
497,StratifiedKFold,True,3,25,mma,manhattan,0.7525964378131279,0.6975421766140804
498,StratifiedKFold,True,3,30,uniform,euclidean,0.7357150322028941,0.6688389626840245
499,StratifiedKFold,True,3,30,uniform,manhattan,0.7357506564558378,0.6573691352137202
500,StratifiedKFold,True,3,30,distance,euclidean,0.763094644878055,0.7071628165358079
501,StratifiedKFold,True,3,30,distance,manhattan,0.7656735189211872,0.7117275979786397
502,StratifiedKFold,True,3,30,mma,euclidean,0.7382633087281605,0.6828200215917856
503,StratifiedKFold,True,3,30,mma,manhattan,0.7577744120508125,0.7064436750236475
504,StratifiedKFold,True,5,1,uniform,euclidean,0.7161446396740514,0.6784630178953905
505,StratifiedKFold,True,5,1,uniform,manhattan,0.6978949155419744,0.6602467627564087
506,StratifiedKFold,True,5,1,distance,euclidean,0.6887276122570241,0.6555634023356698
507,StratifiedKFold,True,5,1,distance,manhattan,0.6953314659197012,0.6639780631634917
508,StratifiedKFold,True,5,1,mma,euclidean,0.6914523385111621,0.6566564842272739
509,StratifiedKFold,True,5,1,mma,manhattan,0.686121721415839,0.6512084874534747
510,StratifiedKFold,True,5,2,uniform,euclidean,0.7135047958577371,0.6267667400872393
511,StratifiedKFold,True,5,2,uniform,manhattan,0.7187759952465835,0.6282492681927273
512,StratifiedKFold,True,5,2,distance,euclidean,0.7017825311942959,0.6680115797285406
513,StratifiedKFold,True,5,2,distance,manhattan,0.6900348017995077,0.6577539359487317
514,StratifiedKFold,True,5,2,mma,euclidean,0.7201086495204142,0.6845046055128161
515,StratifiedKFold,True,5,2,mma,manhattan,0.7044478397419573,0.668448047823091
516,StratifiedKFold,True,5,3,uniform,euclidean,0.73170359052712,0.6938264972691526
517,StratifiedKFold,True,5,3,uniform,manhattan,0.7122740005092946,0.6730956281300636
518,StratifiedKFold,True,5,3,distance,euclidean,0.7552245140480435,0.7256663520189696
519,StratifiedKFold,True,5,3,distance,manhattan,0.7031576266870384,0.656452751662717
520,StratifiedKFold,True,5,3,mma,euclidean,0.7486461251167134,0.7183728376273069
521,StratifiedKFold,True,5,3,mma,manhattan,0.7160852219675748,0.6763851695840062
522,StratifiedKFold,True,5,4,uniform,euclidean,0.726585179526356,0.658407856725443
523,StratifiedKFold,True,5,4,uniform,manhattan,0.7174433409727528,0.6444719803845524
524,StratifiedKFold,True,5,4,distance,euclidean,0.7435022493846023,0.7038370590228347
525,StratifiedKFold,True,5,4,distance,manhattan,0.7110092521857228,0.6714508957495622
526,StratifiedKFold,True,5,4,mma,euclidean,0.7408114761055937,0.7043853517920869
527,StratifiedKFold,True,5,4,mma,manhattan,0.6979967744673627,0.6517575980954254
528,StratifiedKFold,True,5,5,uniform,euclidean,0.7317630082335964,0.6914847714407295
529,StratifiedKFold,True,5,5,uniform,manhattan,0.7291571173924115,0.6927604589824335
530,StratifiedKFold,True,5,5,distance,euclidean,0.7409048467871997,0.7016715750062525
531,StratifiedKFold,True,5,5,distance,manhattan,0.7175112469230116,0.6761346149030448
532,StratifiedKFold,True,5,5,mma,euclidean,0.730413377472201,0.6863054201207502
533,StratifiedKFold,True,5,5,mma,manhattan,0.7174348527289703,0.6763433541861126
534,StratifiedKFold,True,5,6,uniform,euclidean,0.7214158390628979,0.6605016357696355
535,StratifiedKFold,True,5,6,uniform,manhattan,0.7175027586792293,0.6500037346111803
536,StratifiedKFold,True,5,6,distance,euclidean,0.7434682964094729,0.7057392953040006
537,StratifiedKFold,True,5,6,distance,manhattan,0.7291825821237586,0.6865956043083209
538,StratifiedKFold,True,5,6,mma,euclidean,0.7408624055682879,0.7027366631643295
539,StratifiedKFold,True,5,6,mma,manhattan,0.7188184364654953,0.6747670197709671
540,StratifiedKFold,True,5,7,uniform,euclidean,0.7396146337322808,0.6990253633635501
541,StratifiedKFold,True,5,7,uniform,manhattan,0.7357609710550886,0.6902263434933725
542,StratifiedKFold,True,5,7,distance,euclidean,0.7408963585434174,0.7017111349904186
543,StratifiedKFold,True,5,7,distance,manhattan,0.7331550802139037,0.6874640429146412
544,StratifiedKFold,True,5,7,mma,euclidean,0.7460487225193108,0.708284876868699
545,StratifiedKFold,True,5,7,mma,manhattan,0.7318394024276377,0.6894450017549237
546,StratifiedKFold,True,5,8,uniform,euclidean,0.7473474238180121,0.6929094488163429
547,StratifiedKFold,True,5,8,uniform,manhattan,0.7252355487649605,0.6556525961486939
548,StratifiedKFold,True,5,8,distance,euclidean,0.7394957983193278,0.7012018121080209
549,StratifiedKFold,True,5,8,distance,manhattan,0.727875392581275,0.6841174526188566
550,StratifiedKFold,True,5,8,mma,euclidean,0.7329938035820389,0.6931889989913399
551,StratifiedKFold,True,5,8,mma,manhattan,0.7357355063237416,0.6901723901387659
552,StratifiedKFold,True,5,9,uniform,euclidean,0.7239453357100416,0.6793336502952926
553,StratifiedKFold,True,5,9,uniform,manhattan,0.7343688990747814,0.6872448703342074
554,StratifiedKFold,True,5,9,distance,euclidean,0.7409133350309821,0.7004466279708417
555,StratifiedKFold,True,5,9,distance,manhattan,0.7369832781597487,0.6922548491011953
556,StratifiedKFold,True,5,9,mma,euclidean,0.740887870299635,0.6994621296730865
557,StratifiedKFold,True,5,9,mma,manhattan,0.7539427892369068,0.7133322268977705
558,StratifiedKFold,True,5,10,uniform,euclidean,0.7226805873864697,0.6622556993733337
559,StratifiedKFold,True,5,10,uniform,manhattan,0.7330107800696036,0.6681471893540173
560,StratifiedKFold,True,5,10,distance,euclidean,0.752584670231729,0.714208425130985
561,StratifiedKFold,True,5,10,distance,manhattan,0.7382904677022324,0.6940114251708328
562,StratifiedKFold,True,5,10,mma,euclidean,0.7304473304473305,0.6892902049378822
563,StratifiedKFold,True,5,10,mma,manhattan,0.7434852728970376,0.6963119814888293
564,StratifiedKFold,True,5,15,uniform,euclidean,0.7591206179441473,0.7187703437736104
565,StratifiedKFold,True,5,15,uniform,manhattan,0.7396061454884985,0.6898765271038341
566,StratifiedKFold,True,5,15,distance,euclidean,0.761743485272897,0.7182391955185651
567,StratifiedKFold,True,5,15,distance,manhattan,0.7408539173245056,0.6912482926866965
568,StratifiedKFold,True,5,15,mma,euclidean,0.7513538748832866,0.7099846505219242
569,StratifiedKFold,True,5,15,mma,manhattan,0.7474238180120533,0.6986224762398546
570,StratifiedKFold,True,5,20,uniform,euclidean,0.7474238180120533,0.6896561866529812
571,StratifiedKFold,True,5,20,uniform,manhattan,0.7500636618283677,0.68751854106796
572,StratifiedKFold,True,5,20,distance,euclidean,0.7551735845853493,0.7101088173791338
573,StratifiedKFold,True,5,20,distance,manhattan,0.7631016042780748,0.7213789576037909
574,StratifiedKFold,True,5,20,mma,euclidean,0.7655631949749597,0.7234912326345486
575,StratifiedKFold,True,5,20,mma,manhattan,0.7526695526695527,0.7044878864081047
576,StratifiedKFold,True,5,25,uniform,euclidean,0.7487649605296665,0.6970633349345589
577,StratifiedKFold,True,5,25,uniform,manhattan,0.7421611068669892,0.6864051970029874
578,StratifiedKFold,True,5,25,distance,euclidean,0.7408708938120703,0.6905179655611317
579,StratifiedKFold,True,5,25,distance,manhattan,0.755190561072914,0.7030768924132339
580,StratifiedKFold,True,5,25,mma,euclidean,0.7486461251167134,0.6997123447537351
581,StratifiedKFold,True,5,25,mma,manhattan,0.7448603683897802,0.6888938067987577
582,StratifiedKFold,True,5,30,uniform,euclidean,0.7460996519820049,0.6811146357929618
583,StratifiedKFold,True,5,30,uniform,manhattan,0.7526016467192937,0.6854889965956498
584,StratifiedKFold,True,5,30,distance,euclidean,0.7473983532807063,0.6941843265729722
585,StratifiedKFold,True,5,30,distance,manhattan,0.7512944571768101,0.6940848596060584
586,StratifiedKFold,True,5,30,mma,euclidean,0.7590696884814532,0.7053674730148152
587,StratifiedKFold,True,5,30,mma,manhattan,0.751268992445463,0.6912985282400474
588,StratifiedKFold,True,10,1,uniform,euclidean,0.7174299384825701,0.6815541101844874
589,StratifiedKFold,True,10,1,uniform,manhattan,0.6980006835269993,0.6639592217631658
590,StratifiedKFold,True,10,1,distance,euclidean,0.7135167464114832,0.6765269052784507
591,StratifiedKFold,True,10,1,distance,manhattan,0.6758031442241969,0.636401269472972
592,StratifiedKFold,True,10,1,mma,euclidean,0.717447026657553,0.6816519474678414
593,StratifiedKFold,True,10,1,mma,manhattan,0.6915071770334928,0.6543039192383976
594,StratifiedKFold,True,10,2,uniform,euclidean,0.7057587149692413,0.6181725710212855
595,StratifiedKFold,True,10,2,uniform,manhattan,0.7186944634313055,0.6326103197631716
596,StratifiedKFold,True,10,2,distance,euclidean,0.7083902939166097,0.6702014195200143
597,StratifiedKFold,True,10,2,distance,manhattan,0.6875598086124401,0.6496671267718331
598,StratifiedKFold,True,10,2,mma,euclidean,0.7122522214627478,0.6767100877073403
599,StratifiedKFold,True,10,2,mma,manhattan,0.6718899521531101,0.6306169171499059
600,StratifiedKFold,True,10,3,uniform,euclidean,0.726537935748462,0.6933848959224219
601,StratifiedKFold,True,10,3,uniform,manhattan,0.7160970608339029,0.6753216035065907
602,StratifiedKFold,True,10,3,distance,euclidean,0.739524948735475,0.7022247250487411
603,StratifiedKFold,True,10,3,distance,manhattan,0.7188311688311688,0.6785383350848154
604,StratifiedKFold,True,10,3,mma,euclidean,0.7331168831168832,0.6969389250954756
605,StratifiedKFold,True,10,3,mma,manhattan,0.7188140806561859,0.6798557973851563
606,StratifiedKFold,True,10,4,uniform,euclidean,0.7370471633629528,0.671045905733346
607,StratifiedKFold,True,10,4,uniform,manhattan,0.7110047846889952,0.6358396690442663
608,StratifiedKFold,True,10,4,distance,euclidean,0.7421565276828435,0.70509518576833
609,StratifiedKFold,True,10,4,distance,manhattan,0.7226589200273411,0.6815187154791933
610,StratifiedKFold,True,10,4,mma,euclidean,0.7435919343814081,0.7059074748976011
611,StratifiedKFold,True,10,4,mma,manhattan,0.7149008885850991,0.6751193843817316
612,StratifiedKFold,True,10,5,uniform,euclidean,0.7331681476418319,0.6943097454937255
613,StratifiedKFold,True,10,5,uniform,manhattan,0.7304169514695831,0.6900194723376629
614,StratifiedKFold,True,10,5,distance,euclidean,0.7406185919343814,0.70417736271119
615,StratifiedKFold,True,10,5,distance,manhattan,0.7303827751196172,0.6926068941677701
616,StratifiedKFold,True,10,5,mma,euclidean,0.7317669172932331,0.6938065877075219
617,StratifiedKFold,True,10,5,mma,manhattan,0.7331339712918661,0.6931520652062091
618,StratifiedKFold,True,10,6,uniform,euclidean,0.7396616541353384,0.678183223591897
619,StratifiedKFold,True,10,6,uniform,manhattan,0.7096206425153794,0.6385330103775354
620,StratifiedKFold,True,10,6,distance,euclidean,0.7488721804511278,0.7142756613143771
621,StratifiedKFold,True,10,6,distance,manhattan,0.7304853041695147,0.688714507485342
622,StratifiedKFold,True,10,6,mma,euclidean,0.7512645249487355,0.7174106843469195
623,StratifiedKFold,True,10,6,mma,manhattan,0.7331339712918661,0.6901064129237587
624,StratifiedKFold,True,10,7,uniform,euclidean,0.7423103212576897,0.7058718456840692
625,StratifiedKFold,True,10,7,uniform,manhattan,0.7448564593301435,0.7017183227942223
626,StratifiedKFold,True,10,7,distance,euclidean,0.7436261107313739,0.7079762586863142
627,StratifiedKFold,True,10,7,distance,manhattan,0.7227101845522899,0.6771970177642184
628,StratifiedKFold,True,10,7,mma,euclidean,0.7459671907040328,0.7088541295602896
629,StratifiedKFold,True,10,7,mma,manhattan,0.7278195488721805,0.6841899912662482
630,StratifiedKFold,True,10,8,uniform,euclidean,0.7435577580314423,0.6876619641510522
631,StratifiedKFold,True,10,8,uniform,manhattan,0.7330143540669857,0.6717850137759304
632,StratifiedKFold,True,10,8,distance,euclidean,0.7461551606288449,0.7095944541975377
633,StratifiedKFold,True,10,8,distance,manhattan,0.7291866028708134,0.6858431836895588
634,StratifiedKFold,True,10,8,mma,euclidean,0.7370300751879699,0.696840945740283
635,StratifiedKFold,True,10,8,mma,manhattan,0.7331681476418319,0.6890482317589863
636,StratifiedKFold,True,10,9,uniform,euclidean,0.7356801093643199,0.6943928829225438
637,StratifiedKFold,True,10,9,uniform,manhattan,0.740892002734108,0.6928097614292311
638,StratifiedKFold,True,10,9,distance,euclidean,0.7435064935064936,0.7070566119235746
639,StratifiedKFold,True,10,9,distance,manhattan,0.7291011619958988,0.6820839979144055
640,StratifiedKFold,True,10,9,mma,euclidean,0.7552973342447027,0.7150317187819527
641,StratifiedKFold,True,10,9,mma,manhattan,0.7382775119617225,0.6939522879333218
642,StratifiedKFold,True,10,10,uniform,euclidean,0.7460868079289132,0.69189253076962
643,StratifiedKFold,True,10,10,uniform,manhattan,0.7330827067669173,0.6656109272294679
644,StratifiedKFold,True,10,10,distance,euclidean,0.7513328776486672,0.7126025482520598
645,StratifiedKFold,True,10,10,distance,manhattan,0.742053998632946,0.6977360263997993
646,StratifiedKFold,True,10,10,mma,euclidean,0.7460868079289132,0.7062227315754873
647,StratifiedKFold,True,10,10,mma,manhattan,0.743421052631579,0.6968680427556782
648,StratifiedKFold,True,10,15,uniform,euclidean,0.7435064935064936,0.6966256873898947
649,StratifiedKFold,True,10,15,uniform,manhattan,0.7395762132604238,0.6863831638552609
650,StratifiedKFold,True,10,15,distance,euclidean,0.7434723171565277,0.7006006545526499
651,StratifiedKFold,True,10,15,distance,manhattan,0.7397129186602871,0.6898031255084083
652,StratifiedKFold,True,10,15,mma,euclidean,0.7370984278879016,0.6938951803668363
653,StratifiedKFold,True,10,15,mma,manhattan,0.7487696514012304,0.7009621842931557
654,StratifiedKFold,True,10,20,uniform,euclidean,0.7551606288448394,0.7008235320516542
655,StratifiedKFold,True,10,20,uniform,manhattan,0.7473855092276145,0.685832241543541
656,StratifiedKFold,True,10,20,distance,euclidean,0.7564251537935749,0.7104355793375033
657,StratifiedKFold,True,10,20,distance,manhattan,0.7564764183185236,0.7089420484146999
658,StratifiedKFold,True,10,20,mma,euclidean,0.7512816131237184,0.7059437314864518
659,StratifiedKFold,True,10,20,mma,manhattan,0.7564593301435407,0.7087645967027854
660,StratifiedKFold,True,10,25,uniform,euclidean,0.7500854408749146,0.6970492587900929
661,StratifiedKFold,True,10,25,uniform,manhattan,0.7460355434039645,0.6895745464529168
662,StratifiedKFold,True,10,25,distance,euclidean,0.7501025290498975,0.7024425253504488
663,StratifiedKFold,True,10,25,distance,manhattan,0.7657723855092277,0.713935080739704
664,StratifiedKFold,True,10,25,mma,euclidean,0.757740943267259,0.7138896649094378
665,StratifiedKFold,True,10,25,mma,manhattan,0.7617566643882434,0.7132300969792874
666,StratifiedKFold,True,10,30,uniform,euclidean,0.7421907040328093,0.6788514830667823
667,StratifiedKFold,True,10,30,uniform,manhattan,0.7487012987012988,0.6832400802664974
668,StratifiedKFold,True,10,30,distance,euclidean,0.7499316473000683,0.6943048569049437
669,StratifiedKFold,True,10,30,distance,manhattan,0.7552118933697881,0.7004674176938401
670,StratifiedKFold,True,10,30,mma,euclidean,0.7602870813397129,0.7073299089706395
671,StratifiedKFold,True,10,30,mma,manhattan,0.7539131920710869,0.6971534949844723
672,KFold,False,2,1,uniform,euclidean,0.6966145833333333,0.660304320233886
673,KFold,False,2,1,uniform,manhattan,0.6966145833333333,0.6566628247881309
674,KFold,False,2,1,distance,euclidean,0.6901041666666667,0.648463462631564
675,KFold,False,2,1,distance,manhattan,0.6627604166666667,0.6286097785751876
676,KFold,False,2,1,mma,euclidean,0.6979166666666667,0.6618266009744431
677,KFold,False,2,1,mma,manhattan,0.6692708333333333,0.6264103716781598
678,KFold,False,2,2,uniform,euclidean,0.7044270833333333,0.6167347377793388
679,KFold,False,2,2,uniform,manhattan,0.7083333333333334,0.6148928977250867
680,KFold,False,2,2,distance,euclidean,0.6848958333333333,0.6502231143916126
681,KFold,False,2,2,distance,manhattan,0.6666666666666666,0.6309343508968941
682,KFold,False,2,2,mma,euclidean,0.7018229166666667,0.6646835357500039
683,KFold,False,2,2,mma,manhattan,0.703125,0.6655182152576402
684,KFold,False,2,3,uniform,euclidean,0.6953125,0.6536164041806323
685,KFold,False,2,3,uniform,manhattan,0.734375,0.6957499313369093
686,KFold,False,2,3,distance,euclidean,0.7252604166666666,0.682728554053039
687,KFold,False,2,3,distance,manhattan,0.71484375,0.6691939154062811
688,KFold,False,2,3,mma,euclidean,0.7109375,0.6669546911952965
689,KFold,False,2,3,mma,manhattan,0.7122395833333333,0.6645572717703159
690,KFold,False,2,4,uniform,euclidean,0.7057291666666667,0.6349478688249885
